user_id,recommend,0
ITa3vh5ERI90G_WP4SmGUQ,39,-NbeVN5tnwdyYAvdNkKMjw
ITa3vh5ERI90G_WP4SmGUQ,40,w-w-k-QXosIKQ8HQVwU6IQ
P5bUL3Engv-2z6kKohB6qQ,0,qVc8ODYU5SZjKXVBgXdI7w
P5bUL3Engv-2z6kKohB6qQ,1,j14WgRoU_-2ZE1aw1dXrJg
P5bUL3Engv-2z6kKohB6qQ,2,q_QQ5kBBwlCcbL1s4NVK3g
P5bUL3Engv-2z6kKohB6qQ,3,MGPQVLsODMm9ZtYQW-g_OA
P5bUL3Engv-2z6kKohB6qQ,4,QJI9OSEn6ujRCtrX06vs1w
P5bUL3Engv-2z6kKohB6qQ,5,2l0O1EI1m0yWjFo2zSt71w
P5bUL3Engv-2z6kKohB6qQ,6,RgDVC3ZUBqpEe6Y1kPhIpw
P5bUL3Engv-2z6kKohB6qQ,7,VHdY6oG2JPVNjihWhOooAQ
P5bUL3Engv-2z6kKohB6qQ,8,om5ZiponkpRqUNa3pVPiRg
P5bUL3Engv-2z6kKohB6qQ,9,0G-QF457q_0Z_jKqh6xWiA
P5bUL3Engv-2z6kKohB6qQ,10,ITa3vh5ERI90G_WP4SmGUQ
P5bUL3Engv-2z6kKohB6qQ,11,0kSXMbNFo7mdwTPj4iQv9A
P5bUL3Engv-2z6kKohB6qQ,12,13f_vtUZEmlzweL91bmVng
P5bUL3Engv-2z6kKohB6qQ,13,8ZryN_S-n48g6rsa3W3QtQ
P5bUL3Engv-2z6kKohB6qQ,14,gjhzKWsqCIrpEd9pevbKZw
P5bUL3Engv-2z6kKohB6qQ,15,YWFbTcVnun8i03XnEU7kVg
P5bUL3Engv-2z6kKohB6qQ,16,Ve0LUwcrzxL7w0RYgY4Aaw
P5bUL3Engv-2z6kKohB6qQ,17,m07sy7eLtOjVdZ8oN9JKag
P5bUL3Engv-2z6kKohB6qQ,18,BKCyaw3fLry1268fwpQeIw
P5bUL3Engv-2z6kKohB6qQ,19,ci7Q6NvXQ8UZrBHusVX18g
P5bUL3Engv-2z6kKohB6qQ,20,HYQoxBC1y1DGPq6pGP09Tw
P5bUL3Engv-2z6kKohB6qQ,21,IzJ36jX6V6ky5BtoN-Agng
P5bUL3Engv-2z6kKohB6qQ,22,fHS0bQ-l5rHME_xXKQSYXQ
P5bUL3Engv-2z6kKohB6qQ,23,CQUDh80m48xnzUkx-X5NAw
P5bUL3Engv-2z6kKohB6qQ,24,M9puGD3VU5FuhE60HklCvg
P5bUL3Engv-2z6kKohB6qQ,25,4VbB9qS2Xvk-bjAI1bNlGw
P5bUL3Engv-2z6kKohB6qQ,26,5BpJEC8YVi80ecWT5CtlfQ
P5bUL3Engv-2z6kKohB6qQ,27,WWnhqRnWWjutMqh-2SzEuQ
P5bUL3Engv-2z6kKohB6qQ,28,HFECrzYDpgbS5EmTBtj2zQ
P5bUL3Engv-2z6kKohB6qQ,29,KtUS6HMhgIPHXuwwkwReEw
P5bUL3Engv-2z6kKohB6qQ,30,UKSw9kfoBfdatSMUl-jGnA
P5bUL3Engv-2z6kKohB6qQ,31,p3heVCnq3M0H2LMxIuuc5g
P5bUL3Engv-2z6kKohB6qQ,32,rcU7ysY41qGppbw4pQgjqg
P5bUL3Engv-2z6kKohB6qQ,33,o4tYl3Hz0oDfpNn4k02DCw
P5bUL3Engv-2z6kKohB6qQ,34,EiwxlbR8fb68lMgEXhcWKA
P5bUL3Engv-2z6kKohB6qQ,35,C6LV0p8L6IfBfh1YFRkWzQ
P5bUL3Engv-2z6kKohB6qQ,36,ZIOCmdFaMIF56FR-nWr_2A
P5bUL3Engv-2z6kKohB6qQ,37,syvwUKQJ4OYfmL_ixVLMeQ
P5bUL3Engv-2z6kKohB6qQ,38,a21yEFhTXEJImb9hGl0JyQ
P5bUL3Engv-2z6kKohB6qQ,39,nmqX1cxPOYHwql5e4U9LuA
P5bUL3Engv-2z6kKohB6qQ,40,IDVFG1pNSHIHoVuoLuZpcQ
P5bUL3Engv-2z6kKohB6qQ,41,tGgTIueZy1JNTzQD9rkZLQ
P5bUL3Engv-2z6kKohB6qQ,42,_BcWyKQL16ndpBdggh2kNA
P5bUL3Engv-2z6kKohB6qQ,43,2Gy7OX3zFVfNeeHLhmpzJw
P5bUL3Engv-2z6kKohB6qQ,44,w-w-k-QXosIKQ8HQVwU6IQ
P5bUL3Engv-2z6kKohB6qQ,45,LZZlD-7A1o_lCQZAt_NvLA
VpREWOjt5Pna6OIgXI9Jcg,0,VHdY6oG2JPVNjihWhOooAQ
PadmV2GEoA6mWpQUpPh7Ig,0,EiwxlbR8fb68lMgEXhcWKA
PadmV2GEoA6mWpQUpPh7Ig,1,nmqX1cxPOYHwql5e4U9LuA
ouODopBKF3AqfCkuQEnrDg,0,0G-QF457q_0Z_jKqh6xWiA
ouODopBKF3AqfCkuQEnrDg,1,ZIOCmdFaMIF56FR-nWr_2A
ouODopBKF3AqfCkuQEnrDg,2,syvwUKQJ4OYfmL_ixVLMeQ
ouODopBKF3AqfCkuQEnrDg,3,_BcWyKQL16ndpBdggh2kNA
XvL3WrRN0_3hw0P5tO0J1Q,0,MGPQVLsODMm9ZtYQW-g_OA
XvL3WrRN0_3hw0P5tO0J1Q,1,om5ZiponkpRqUNa3pVPiRg
YMgZqBUAddmFErxLtCfK_w,0,0G-QF457q_0Z_jKqh6xWiA
YMgZqBUAddmFErxLtCfK_w,1,m07sy7eLtOjVdZ8oN9JKag
YMgZqBUAddmFErxLtCfK_w,2,M9puGD3VU5FuhE60HklCvg
YMgZqBUAddmFErxLtCfK_w,3,ZIOCmdFaMIF56FR-nWr_2A
0kSXMbNFo7mdwTPj4iQv9A,0,MGPQVLsODMm9ZtYQW-g_OA
0kSXMbNFo7mdwTPj4iQv9A,1,QJI9OSEn6ujRCtrX06vs1w
0kSXMbNFo7mdwTPj4iQv9A,2,2l0O1EI1m0yWjFo2zSt71w
0kSXMbNFo7mdwTPj4iQv9A,3,RgDVC3ZUBqpEe6Y1kPhIpw
0kSXMbNFo7mdwTPj4iQv9A,4,VHdY6oG2JPVNjihWhOooAQ
0kSXMbNFo7mdwTPj4iQv9A,5,P5bUL3Engv-2z6kKohB6qQ
0kSXMbNFo7mdwTPj4iQv9A,6,m07sy7eLtOjVdZ8oN9JKag
0kSXMbNFo7mdwTPj4iQv9A,7,HYQoxBC1y1DGPq6pGP09Tw
0kSXMbNFo7mdwTPj4iQv9A,8,HFECrzYDpgbS5EmTBtj2zQ
0kSXMbNFo7mdwTPj4iQv9A,9,EiwxlbR8fb68lMgEXhcWKA
0kSXMbNFo7mdwTPj4iQv9A,10,a21yEFhTXEJImb9hGl0JyQ
HzoQKKHDq9BI37dyJAAtGA,0,q_QQ5kBBwlCcbL1s4NVK3g
HzoQKKHDq9BI37dyJAAtGA,1,QJI9OSEn6ujRCtrX06vs1w
HzoQKKHDq9BI37dyJAAtGA,2,2l0O1EI1m0yWjFo2zSt71w
HzoQKKHDq9BI37dyJAAtGA,3,0G-QF457q_0Z_jKqh6xWiA
HzoQKKHDq9BI37dyJAAtGA,4,ITa3vh5ERI90G_WP4SmGUQ
HzoQKKHDq9BI37dyJAAtGA,5,v9VCObZVWhOPdm1rKt8Dvg
HzoQKKHDq9BI37dyJAAtGA,6,m07sy7eLtOjVdZ8oN9JKag
HzoQKKHDq9BI37dyJAAtGA,7,ci7Q6NvXQ8UZrBHusVX18g
HzoQKKHDq9BI37dyJAAtGA,8,ZIOCmdFaMIF56FR-nWr_2A
HzoQKKHDq9BI37dyJAAtGA,9,syvwUKQJ4OYfmL_ixVLMeQ
627ihUMdDCxyXw1mOj1MVA,0,QJI9OSEn6ujRCtrX06vs1w
627ihUMdDCxyXw1mOj1MVA,1,2l0O1EI1m0yWjFo2zSt71w
627ihUMdDCxyXw1mOj1MVA,2,13f_vtUZEmlzweL91bmVng
627ihUMdDCxyXw1mOj1MVA,3,w-w-k-QXosIKQ8HQVwU6IQ
h8pthOnqCxV94D8-JkZXCQ,0,MGPQVLsODMm9ZtYQW-g_OA
h8pthOnqCxV94D8-JkZXCQ,1,QJI9OSEn6ujRCtrX06vs1w
h8pthOnqCxV94D8-JkZXCQ,2,2l0O1EI1m0yWjFo2zSt71w
h8pthOnqCxV94D8-JkZXCQ,3,VHdY6oG2JPVNjihWhOooAQ
h8pthOnqCxV94D8-JkZXCQ,4,0G-QF457q_0Z_jKqh6xWiA
h8pthOnqCxV94D8-JkZXCQ,5,Ve0LUwcrzxL7w0RYgY4Aaw
h8pthOnqCxV94D8-JkZXCQ,6,m07sy7eLtOjVdZ8oN9JKag
h8pthOnqCxV94D8-JkZXCQ,7,4VbB9qS2Xvk-bjAI1bNlGw
h8pthOnqCxV94D8-JkZXCQ,8,WWnhqRnWWjutMqh-2SzEuQ
h8pthOnqCxV94D8-JkZXCQ,9,HFECrzYDpgbS5EmTBtj2zQ
h8pthOnqCxV94D8-JkZXCQ,10,EiwxlbR8fb68lMgEXhcWKA
h8pthOnqCxV94D8-JkZXCQ,11,ZIOCmdFaMIF56FR-nWr_2A
h8pthOnqCxV94D8-JkZXCQ,12,nmqX1cxPOYHwql5e4U9LuA
h8pthOnqCxV94D8-JkZXCQ,13,w-w-k-QXosIKQ8HQVwU6IQ
13f_vtUZEmlzweL91bmVng,0,MGPQVLsODMm9ZtYQW-g_OA
13f_vtUZEmlzweL91bmVng,1,OlJ9vcVFB1iEKcZO-MS3cQ
13f_vtUZEmlzweL91bmVng,2,QJI9OSEn6ujRCtrX06vs1w
13f_vtUZEmlzweL91bmVng,3,2l0O1EI1m0yWjFo2zSt71w
13f_vtUZEmlzweL91bmVng,4,RgDVC3ZUBqpEe6Y1kPhIpw
13f_vtUZEmlzweL91bmVng,5,VHdY6oG2JPVNjihWhOooAQ
13f_vtUZEmlzweL91bmVng,6,om5ZiponkpRqUNa3pVPiRg
13f_vtUZEmlzweL91bmVng,7,0G-QF457q_0Z_jKqh6xWiA
13f_vtUZEmlzweL91bmVng,8,P5bUL3Engv-2z6kKohB6qQ
13f_vtUZEmlzweL91bmVng,9,627ihUMdDCxyXw1mOj1MVA
13f_vtUZEmlzweL91bmVng,10,8ZryN_S-n48g6rsa3W3QtQ
13f_vtUZEmlzweL91bmVng,11,gjhzKWsqCIrpEd9pevbKZw
13f_vtUZEmlzweL91bmVng,12,YWFbTcVnun8i03XnEU7kVg
13f_vtUZEmlzweL91bmVng,13,Ve0LUwcrzxL7w0RYgY4Aaw
13f_vtUZEmlzweL91bmVng,14,m07sy7eLtOjVdZ8oN9JKag
13f_vtUZEmlzweL91bmVng,15,BKCyaw3fLry1268fwpQeIw
13f_vtUZEmlzweL91bmVng,16,ci7Q6NvXQ8UZrBHusVX18g
13f_vtUZEmlzweL91bmVng,17,HYQoxBC1y1DGPq6pGP09Tw
13f_vtUZEmlzweL91bmVng,18,IzJ36jX6V6ky5BtoN-Agng
13f_vtUZEmlzweL91bmVng,19,M9puGD3VU5FuhE60HklCvg
13f_vtUZEmlzweL91bmVng,20,4VbB9qS2Xvk-bjAI1bNlGw
13f_vtUZEmlzweL91bmVng,21,5BpJEC8YVi80ecWT5CtlfQ
13f_vtUZEmlzweL91bmVng,22,WWnhqRnWWjutMqh-2SzEuQ
13f_vtUZEmlzweL91bmVng,23,HFECrzYDpgbS5EmTBtj2zQ
13f_vtUZEmlzweL91bmVng,24,coKnuxLznH0FHb34m4ZLCw
13f_vtUZEmlzweL91bmVng,25,o4tYl3Hz0oDfpNn4k02DCw
13f_vtUZEmlzweL91bmVng,26,EiwxlbR8fb68lMgEXhcWKA
13f_vtUZEmlzweL91bmVng,27,ZIOCmdFaMIF56FR-nWr_2A
13f_vtUZEmlzweL91bmVng,28,gvyYZgFdBbcT3xGjWOvZag
13f_vtUZEmlzweL91bmVng,29,syvwUKQJ4OYfmL_ixVLMeQ
13f_vtUZEmlzweL91bmVng,30,nmqX1cxPOYHwql5e4U9LuA
13f_vtUZEmlzweL91bmVng,31,IDVFG1pNSHIHoVuoLuZpcQ
13f_vtUZEmlzweL91bmVng,32,PLCijWEcAk74aiYxHb_tYA
13f_vtUZEmlzweL91bmVng,33,2Gy7OX3zFVfNeeHLhmpzJw
13f_vtUZEmlzweL91bmVng,34,w-w-k-QXosIKQ8HQVwU6IQ
13f_vtUZEmlzweL91bmVng,35,LZZlD-7A1o_lCQZAt_NvLA
8ZryN_S-n48g6rsa3W3QtQ,0,j14WgRoU_-2ZE1aw1dXrJg
8ZryN_S-n48g6rsa3W3QtQ,1,MGPQVLsODMm9ZtYQW-g_OA
8ZryN_S-n48g6rsa3W3QtQ,2,QJI9OSEn6ujRCtrX06vs1w
8ZryN_S-n48g6rsa3W3QtQ,3,2l0O1EI1m0yWjFo2zSt71w
8ZryN_S-n48g6rsa3W3QtQ,4,VHdY6oG2JPVNjihWhOooAQ
8ZryN_S-n48g6rsa3W3QtQ,5,om5ZiponkpRqUNa3pVPiRg
8ZryN_S-n48g6rsa3W3QtQ,6,0G-QF457q_0Z_jKqh6xWiA
8ZryN_S-n48g6rsa3W3QtQ,7,P5bUL3Engv-2z6kKohB6qQ
8ZryN_S-n48g6rsa3W3QtQ,8,13f_vtUZEmlzweL91bmVng
8ZryN_S-n48g6rsa3W3QtQ,9,gjhzKWsqCIrpEd9pevbKZw
8ZryN_S-n48g6rsa3W3QtQ,10,YWFbTcVnun8i03XnEU7kVg
8ZryN_S-n48g6rsa3W3QtQ,11,Ve0LUwcrzxL7w0RYgY4Aaw
8ZryN_S-n48g6rsa3W3QtQ,12,m07sy7eLtOjVdZ8oN9JKag
8ZryN_S-n48g6rsa3W3QtQ,13,BKCyaw3fLry1268fwpQeIw
8ZryN_S-n48g6rsa3W3QtQ,14,ci7Q6NvXQ8UZrBHusVX18g
8ZryN_S-n48g6rsa3W3QtQ,15,HYQoxBC1y1DGPq6pGP09Tw
8ZryN_S-n48g6rsa3W3QtQ,16,IzJ36jX6V6ky5BtoN-Agng
8ZryN_S-n48g6rsa3W3QtQ,17,AsUvXYx9ZVn3IMJmAIwhYw
8ZryN_S-n48g6rsa3W3QtQ,18,CQUDh80m48xnzUkx-X5NAw
8ZryN_S-n48g6rsa3W3QtQ,19,M9puGD3VU5FuhE60HklCvg
8ZryN_S-n48g6rsa3W3QtQ,20,4VbB9qS2Xvk-bjAI1bNlGw
8ZryN_S-n48g6rsa3W3QtQ,21,5BpJEC8YVi80ecWT5CtlfQ
8ZryN_S-n48g6rsa3W3QtQ,22,WWnhqRnWWjutMqh-2SzEuQ
8ZryN_S-n48g6rsa3W3QtQ,23,HFECrzYDpgbS5EmTBtj2zQ
8ZryN_S-n48g6rsa3W3QtQ,24,GmQR50bIII7gDNRYEgfXfA
8ZryN_S-n48g6rsa3W3QtQ,25,rcU7ysY41qGppbw4pQgjqg
8ZryN_S-n48g6rsa3W3QtQ,26,o4tYl3Hz0oDfpNn4k02DCw
8ZryN_S-n48g6rsa3W3QtQ,27,EiwxlbR8fb68lMgEXhcWKA
8ZryN_S-n48g6rsa3W3QtQ,28,C6LV0p8L6IfBfh1YFRkWzQ
8ZryN_S-n48g6rsa3W3QtQ,29,ZIOCmdFaMIF56FR-nWr_2A
8ZryN_S-n48g6rsa3W3QtQ,30,y3IH1jtMxGkSvZYnCnh5Yg
8ZryN_S-n48g6rsa3W3QtQ,31,gvyYZgFdBbcT3xGjWOvZag
8ZryN_S-n48g6rsa3W3QtQ,32,syvwUKQJ4OYfmL_ixVLMeQ
8ZryN_S-n48g6rsa3W3QtQ,33,afPIUwUh0C_lgHvt77cneg
8ZryN_S-n48g6rsa3W3QtQ,34,nmqX1cxPOYHwql5e4U9LuA
8ZryN_S-n48g6rsa3W3QtQ,35,IDVFG1pNSHIHoVuoLuZpcQ
8ZryN_S-n48g6rsa3W3QtQ,36,_BcWyKQL16ndpBdggh2kNA
8ZryN_S-n48g6rsa3W3QtQ,37,2Gy7OX3zFVfNeeHLhmpzJw
8ZryN_S-n48g6rsa3W3QtQ,38,4MHFQcFfHzVe4ISx3lvHlw
8ZryN_S-n48g6rsa3W3QtQ,39,w-w-k-QXosIKQ8HQVwU6IQ
BvPQDTs67bcDLWfPwH9dgQ,0,Ve0LUwcrzxL7w0RYgY4Aaw
g1cwG-9BWx5HvlrKPIbs9w,0,RgDVC3ZUBqpEe6Y1kPhIpw
7Na1pUcEv3oF_QTRwZ-2iw,0,ZIOCmdFaMIF56FR-nWr_2A
v9VCObZVWhOPdm1rKt8Dvg,0,q_QQ5kBBwlCcbL1s4NVK3g
v9VCObZVWhOPdm1rKt8Dvg,1,MGPQVLsODMm9ZtYQW-g_OA
v9VCObZVWhOPdm1rKt8Dvg,2,QJI9OSEn6ujRCtrX06vs1w
v9VCObZVWhOPdm1rKt8Dvg,3,2l0O1EI1m0yWjFo2zSt71w
v9VCObZVWhOPdm1rKt8Dvg,4,RgDVC3ZUBqpEe6Y1kPhIpw
v9VCObZVWhOPdm1rKt8Dvg,5,VHdY6oG2JPVNjihWhOooAQ
v9VCObZVWhOPdm1rKt8Dvg,6,om5ZiponkpRqUNa3pVPiRg
v9VCObZVWhOPdm1rKt8Dvg,7,0G-QF457q_0Z_jKqh6xWiA
v9VCObZVWhOPdm1rKt8Dvg,8,ITa3vh5ERI90G_WP4SmGUQ
v9VCObZVWhOPdm1rKt8Dvg,9,HzoQKKHDq9BI37dyJAAtGA
v9VCObZVWhOPdm1rKt8Dvg,10,gjhzKWsqCIrpEd9pevbKZw
v9VCObZVWhOPdm1rKt8Dvg,11,Ve0LUwcrzxL7w0RYgY4Aaw
v9VCObZVWhOPdm1rKt8Dvg,12,m07sy7eLtOjVdZ8oN9JKag
v9VCObZVWhOPdm1rKt8Dvg,13,BKCyaw3fLry1268fwpQeIw
v9VCObZVWhOPdm1rKt8Dvg,14,ci7Q6NvXQ8UZrBHusVX18g
v9VCObZVWhOPdm1rKt8Dvg,15,M9puGD3VU5FuhE60HklCvg
v9VCObZVWhOPdm1rKt8Dvg,16,4VbB9qS2Xvk-bjAI1bNlGw
v9VCObZVWhOPdm1rKt8Dvg,17,WWnhqRnWWjutMqh-2SzEuQ
v9VCObZVWhOPdm1rKt8Dvg,18,HFECrzYDpgbS5EmTBtj2zQ
v9VCObZVWhOPdm1rKt8Dvg,19,YOw1yg8THktCCioY2q55_A
v9VCObZVWhOPdm1rKt8Dvg,20,EiwxlbR8fb68lMgEXhcWKA
v9VCObZVWhOPdm1rKt8Dvg,21,ZIOCmdFaMIF56FR-nWr_2A
v9VCObZVWhOPdm1rKt8Dvg,22,syvwUKQJ4OYfmL_ixVLMeQ
v9VCObZVWhOPdm1rKt8Dvg,23,w-w-k-QXosIKQ8HQVwU6IQ
UpMTSX253d01OPY-3-sjEw,0,MGPQVLsODMm9ZtYQW-g_OA
gjhzKWsqCIrpEd9pevbKZw,0,qVc8ODYU5SZjKXVBgXdI7w
gjhzKWsqCIrpEd9pevbKZw,1,j14WgRoU_-2ZE1aw1dXrJg
gjhzKWsqCIrpEd9pevbKZw,2,q_QQ5kBBwlCcbL1s4NVK3g
gjhzKWsqCIrpEd9pevbKZw,3,MGPQVLsODMm9ZtYQW-g_OA
gjhzKWsqCIrpEd9pevbKZw,4,QJI9OSEn6ujRCtrX06vs1w
gjhzKWsqCIrpEd9pevbKZw,5,2l0O1EI1m0yWjFo2zSt71w
gjhzKWsqCIrpEd9pevbKZw,6,RgDVC3ZUBqpEe6Y1kPhIpw
gjhzKWsqCIrpEd9pevbKZw,7,VHdY6oG2JPVNjihWhOooAQ
gjhzKWsqCIrpEd9pevbKZw,8,om5ZiponkpRqUNa3pVPiRg
gjhzKWsqCIrpEd9pevbKZw,9,jVYzrVblDFSuL3GHtt8ZSA
gjhzKWsqCIrpEd9pevbKZw,10,3zxy3LVBV3ttxoYbY4rQ8A
gjhzKWsqCIrpEd9pevbKZw,11,0G-QF457q_0Z_jKqh6xWiA
gjhzKWsqCIrpEd9pevbKZw,12,ITa3vh5ERI90G_WP4SmGUQ
gjhzKWsqCIrpEd9pevbKZw,13,P5bUL3Engv-2z6kKohB6qQ
gjhzKWsqCIrpEd9pevbKZw,14,13f_vtUZEmlzweL91bmVng
gjhzKWsqCIrpEd9pevbKZw,15,8ZryN_S-n48g6rsa3W3QtQ
gjhzKWsqCIrpEd9pevbKZw,16,v9VCObZVWhOPdm1rKt8Dvg
gjhzKWsqCIrpEd9pevbKZw,17,Ve0LUwcrzxL7w0RYgY4Aaw
gjhzKWsqCIrpEd9pevbKZw,18,m07sy7eLtOjVdZ8oN9JKag
gjhzKWsqCIrpEd9pevbKZw,19,BKCyaw3fLry1268fwpQeIw
gjhzKWsqCIrpEd9pevbKZw,20,ci7Q6NvXQ8UZrBHusVX18g
gjhzKWsqCIrpEd9pevbKZw,21,HYQoxBC1y1DGPq6pGP09Tw
gjhzKWsqCIrpEd9pevbKZw,22,IzJ36jX6V6ky5BtoN-Agng
gjhzKWsqCIrpEd9pevbKZw,23,tipQmXdg181T4NvxrXPjFg
gjhzKWsqCIrpEd9pevbKZw,24,OgYi5x02MBukfxPNFe1ePg
gjhzKWsqCIrpEd9pevbKZw,25,fHS0bQ-l5rHME_xXKQSYXQ
gjhzKWsqCIrpEd9pevbKZw,26,CQUDh80m48xnzUkx-X5NAw
gjhzKWsqCIrpEd9pevbKZw,27,M9puGD3VU5FuhE60HklCvg
gjhzKWsqCIrpEd9pevbKZw,28,4VbB9qS2Xvk-bjAI1bNlGw
gjhzKWsqCIrpEd9pevbKZw,29,lf1m4CbheuUR7fFZoLGRvA
gjhzKWsqCIrpEd9pevbKZw,30,5BpJEC8YVi80ecWT5CtlfQ
gjhzKWsqCIrpEd9pevbKZw,31,WWnhqRnWWjutMqh-2SzEuQ
gjhzKWsqCIrpEd9pevbKZw,32,HFECrzYDpgbS5EmTBtj2zQ
gjhzKWsqCIrpEd9pevbKZw,33,RmXIjppHNtVveguN10iO1g
gjhzKWsqCIrpEd9pevbKZw,34,KtUS6HMhgIPHXuwwkwReEw
gjhzKWsqCIrpEd9pevbKZw,35,UKSw9kfoBfdatSMUl-jGnA
gjhzKWsqCIrpEd9pevbKZw,36,aqWXHhcR_CdmKmxggFOlEA
gjhzKWsqCIrpEd9pevbKZw,37,p3heVCnq3M0H2LMxIuuc5g
gjhzKWsqCIrpEd9pevbKZw,38,rcU7ysY41qGppbw4pQgjqg
gjhzKWsqCIrpEd9pevbKZw,39,o4tYl3Hz0oDfpNn4k02DCw
gjhzKWsqCIrpEd9pevbKZw,40,EiwxlbR8fb68lMgEXhcWKA
gjhzKWsqCIrpEd9pevbKZw,41,C6LV0p8L6IfBfh1YFRkWzQ
gjhzKWsqCIrpEd9pevbKZw,42,ZIOCmdFaMIF56FR-nWr_2A
gjhzKWsqCIrpEd9pevbKZw,43,gvyYZgFdBbcT3xGjWOvZag
gjhzKWsqCIrpEd9pevbKZw,44,syvwUKQJ4OYfmL_ixVLMeQ
gjhzKWsqCIrpEd9pevbKZw,45,a21yEFhTXEJImb9hGl0JyQ
gjhzKWsqCIrpEd9pevbKZw,46,nmqX1cxPOYHwql5e4U9LuA
gjhzKWsqCIrpEd9pevbKZw,47,tGgTIueZy1JNTzQD9rkZLQ
gjhzKWsqCIrpEd9pevbKZw,48,cEDMie5DjE_00sJ23H2q9Q
gjhzKWsqCIrpEd9pevbKZw,49,_BcWyKQL16ndpBdggh2kNA
gjhzKWsqCIrpEd9pevbKZw,50,-NbeVN5tnwdyYAvdNkKMjw
gjhzKWsqCIrpEd9pevbKZw,51,w-w-k-QXosIKQ8HQVwU6IQ
YWFbTcVnun8i03XnEU7kVg,0,MGPQVLsODMm9ZtYQW-g_OA
YWFbTcVnun8i03XnEU7kVg,1,QJI9OSEn6ujRCtrX06vs1w
YWFbTcVnun8i03XnEU7kVg,2,2l0O1EI1m0yWjFo2zSt71w
YWFbTcVnun8i03XnEU7kVg,3,VHdY6oG2JPVNjihWhOooAQ
YWFbTcVnun8i03XnEU7kVg,4,om5ZiponkpRqUNa3pVPiRg
YWFbTcVnun8i03XnEU7kVg,5,0G-QF457q_0Z_jKqh6xWiA
YWFbTcVnun8i03XnEU7kVg,6,P5bUL3Engv-2z6kKohB6qQ
YWFbTcVnun8i03XnEU7kVg,7,13f_vtUZEmlzweL91bmVng
YWFbTcVnun8i03XnEU7kVg,8,8ZryN_S-n48g6rsa3W3QtQ
YWFbTcVnun8i03XnEU7kVg,9,Ve0LUwcrzxL7w0RYgY4Aaw
YWFbTcVnun8i03XnEU7kVg,10,m07sy7eLtOjVdZ8oN9JKag
YWFbTcVnun8i03XnEU7kVg,11,HYQoxBC1y1DGPq6pGP09Tw
YWFbTcVnun8i03XnEU7kVg,12,IzJ36jX6V6ky5BtoN-Agng
YWFbTcVnun8i03XnEU7kVg,13,WWnhqRnWWjutMqh-2SzEuQ
YWFbTcVnun8i03XnEU7kVg,14,o4tYl3Hz0oDfpNn4k02DCw
YWFbTcVnun8i03XnEU7kVg,15,EiwxlbR8fb68lMgEXhcWKA
YWFbTcVnun8i03XnEU7kVg,16,ZIOCmdFaMIF56FR-nWr_2A
YWFbTcVnun8i03XnEU7kVg,17,IDVFG1pNSHIHoVuoLuZpcQ
YWFbTcVnun8i03XnEU7kVg,18,2Gy7OX3zFVfNeeHLhmpzJw
YWFbTcVnun8i03XnEU7kVg,19,w-w-k-QXosIKQ8HQVwU6IQ
FVjmJWsjzed0yDGlOB0QqA,0,qVc8ODYU5SZjKXVBgXdI7w
Ve0LUwcrzxL7w0RYgY4Aaw,0,qVc8ODYU5SZjKXVBgXdI7w
Ve0LUwcrzxL7w0RYgY4Aaw,1,j14WgRoU_-2ZE1aw1dXrJg
Ve0LUwcrzxL7w0RYgY4Aaw,2,q_QQ5kBBwlCcbL1s4NVK3g
Ve0LUwcrzxL7w0RYgY4Aaw,3,MGPQVLsODMm9ZtYQW-g_OA
Ve0LUwcrzxL7w0RYgY4Aaw,4,QJI9OSEn6ujRCtrX06vs1w
Ve0LUwcrzxL7w0RYgY4Aaw,5,2l0O1EI1m0yWjFo2zSt71w
Ve0LUwcrzxL7w0RYgY4Aaw,6,RgDVC3ZUBqpEe6Y1kPhIpw
Ve0LUwcrzxL7w0RYgY4Aaw,7,VHdY6oG2JPVNjihWhOooAQ
Ve0LUwcrzxL7w0RYgY4Aaw,8,om5ZiponkpRqUNa3pVPiRg
Ve0LUwcrzxL7w0RYgY4Aaw,9,jVYzrVblDFSuL3GHtt8ZSA
Ve0LUwcrzxL7w0RYgY4Aaw,10,3zxy3LVBV3ttxoYbY4rQ8A
Ve0LUwcrzxL7w0RYgY4Aaw,11,0G-QF457q_0Z_jKqh6xWiA
Ve0LUwcrzxL7w0RYgY4Aaw,12,ITa3vh5ERI90G_WP4SmGUQ
Ve0LUwcrzxL7w0RYgY4Aaw,13,P5bUL3Engv-2z6kKohB6qQ
Ve0LUwcrzxL7w0RYgY4Aaw,14,h8pthOnqCxV94D8-JkZXCQ
Ve0LUwcrzxL7w0RYgY4Aaw,15,13f_vtUZEmlzweL91bmVng
Ve0LUwcrzxL7w0RYgY4Aaw,16,8ZryN_S-n48g6rsa3W3QtQ
Ve0LUwcrzxL7w0RYgY4Aaw,17,BvPQDTs67bcDLWfPwH9dgQ
Ve0LUwcrzxL7w0RYgY4Aaw,18,v9VCObZVWhOPdm1rKt8Dvg
Ve0LUwcrzxL7w0RYgY4Aaw,19,gjhzKWsqCIrpEd9pevbKZw
Ve0LUwcrzxL7w0RYgY4Aaw,20,YWFbTcVnun8i03XnEU7kVg
Ve0LUwcrzxL7w0RYgY4Aaw,21,m07sy7eLtOjVdZ8oN9JKag
Ve0LUwcrzxL7w0RYgY4Aaw,22,BKCyaw3fLry1268fwpQeIw
